Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_1of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_2of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_3of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_4of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_5of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_6of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_7of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_8of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_9of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_10of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_11of12,Cells_RadialDistribution_MeanFrac_mito_tubeness_CEN_12of12,ImageNumber,ObjectNumber,subject,label,peak,slope
0.5767200032040161,2.360635257342179,2.660479902595849,1.2119592746184713,-0.05389259625867034,0.6960761142541982,0.26361446634054825,0.2206000601851342,-0.6426477962634116,-1.659813515866235,-1.677562041346586,-0.728904612647248,12,7,100,SZ,1.0,-0.31980394197250245
-0.2612962794137884,0.2045180134546686,0.5013861673019888,2.0197068870761865,0.38980494647037817,-1.1735161007239472,-0.13557224068735188,0.25756253655263023,0.2175049028302778,0.9128552984562127,1.475724065382307,0.9457507106850048,13,2,100,SZ,5.0,0.27084904669147464
-0.22303700600114795,-0.26080939648604534,-0.005974805050626589,-0.07341189413124646,0.5155509050159087,-0.4000169971199799,0.6749815629604261,-0.010599031830700028,-1.3474924200121516,-0.20625952409568782,1.682365380843364,2.1715251858900757,13,3,100,SZ,8.0,1.0361253101505399
0.47192105042903687,1.8876113061409983,1.854116793401658,-0.29960804051963896,-0.9389427197390471,-0.03211500188962038,-0.28021144580499613,-0.22428000471683948,-1.827170629530566,-1.0124757000734064,-1.1552255414596768,1.256528734502201,13,4,100,SZ,9.0,1.3804657606201567
-1.2205250979679185,-1.3486797063755653,-0.08769423112957168,-0.8096559860419617,-1.455323279063838,-1.44356167809526,-0.8691975736928679,-0.9898202411416493,1.1287150637803758,0.8139678542930618,0.5760210959747013,0.0754447969819044,14,4,100,SZ,9.0,-0.47102984856349583
0.2819001883755739,0.3786944855141281,0.6409182582899074,0.20836971065023463,0.7166213411026746,-0.11262849023624752,-0.9372584883139214,-1.1861631462736406,-1.2891889809963282,-0.9166887714061348,-0.3642681312809215,0.7873246031807761,14,5,100,SZ,7.0,0.5070937414713228
0.38247741661154505,-0.14787117114907355,-0.06689409697170354,0.37792220805862925,0.3214931202727996,-0.5297281798255838,-0.28590475537027144,-0.35229723265393115,1.7175887672609345,-0.24602244201927456,0.2035761919636442,-0.06451195401269139,14,6,100,SZ,8.0,-0.1879550018112466
-0.13661565596285352,-0.3166200897701789,-0.8052080093108824,-1.1321498612589564,0.006517912881361693,-1.0333232642948784,-0.855266695816549,0.5218325612429698,0.08628026663451918,1.042542658081539,0.3336573040199462,-0.1372021827350366,15,3,100,SZ,8.0,-0.277011807218922
0.8216783089206593,-0.2228449708620628,-0.8975368099801272,-1.0382706939588158,-0.5710602589872195,-0.052392513536910254,-1.3346279590030987,-1.292486230978902,-0.5441362118379909,0.3833930692829797,0.9323183261715935,0.7803183479516519,15,4,100,SZ,7.0,0.5193132056043736
-0.982444650740307,-0.9809254194756103,-1.1325722319312823,-1.1146712600431001,-0.5399167281876383,-0.6410016133323991,0.32411405155998324,-0.22516881868284835,0.36029024794477493,0.38928446771107306,0.9008918747318989,0.045586115139762066,15,5,100,SZ,2.0,0.13610673074335156
-0.8525784148681298,-0.8253881313232825,-0.8370840417806922,-0.5703013341548054,-0.21056570655850204,-0.4912935436379966,0.30642529460721807,0.5162529585426195,1.1528420403757493,-0.4948168786617938,-0.4540714334622033,-0.9424011127297948,15,6,100,SZ,7.0,-0.4223915185754025
-1.4452996095110464,-1.798649008629739,-1.193294708734647,-1.8558271937609077,-0.13994275220609315,-0.3014128625182418,0.2000174130206265,1.2320729969727928,1.0241646955734713,1.6551960166870017,0.18953299095483578,-0.05809743581945683,15,7,100,SZ,8.0,-0.5337901665524014
1.5369851331146995,-0.20942116566170682,-0.4963441521305904,-0.7576779001624517,-0.32784015180042064,0.7686521571550805,1.342345326113215,1.8209748761715863,1.137460058729714,1.281066259578432,-0.4415745563352174,0.26618747858953284,15,8,100,SZ,7.0,-0.34816806759660507
1.0508426407737603,0.6338875226420398,0.2464240457493886,-0.650831471608494,-0.6584973652245075,-0.7271556497102297,-0.5492182343290622,0.3670430266956308,0.04403302820810917,1.012817840064908,-0.6825953930907138,0.12862566622808527,15,9,100,SZ,4.0,0.10922613804270805
-0.4389566661733339,-0.6347631726301288,-1.6279720501094765,-1.0287052473239977,-1.0408160971095013,-0.8787531893203968,-0.2602330632692411,0.18746842940613687,2.4846583664947812,2.461792220032617,1.529485403050695,0.4506408039888305,16,1,100,SZ,9.0,-1.0287082981858624
-1.0506565141974695,-0.028110237252488977,-1.058834007529132,-0.10524163474856416,-0.6375900901618711,-0.47790361135335924,-0.6932416664676295,0.7054664537703882,1.42263147460675,0.8308857391702237,0.4535107157489279,2.250162729117565,16,2,100,SZ,0.0,0.28975731040783936
-0.48311836371836975,-2.341603901707152,-1.618893457452213,-2.2044286024771225,-1.5218848291135059,-1.2290800287597399,0.7377228432805653,-0.4513200283530881,0.33766898828741193,2.7350867855867937,2.180001182511096,1.183412520103752,16,4,100,SZ,2.0,0.36172076568570055
2.2428643517971096,2.996694880404573,2.4926448609272027,1.1509567204511597,0.7969498566420674,-0.4523122410625348,-0.609730801597584,-1.0922391037392265,-1.5999619234808058,-0.023048624301774862,1.7990927884573578,1.7795674323432547,16,5,100,SZ,8.0,1.0148523330172876
-0.3559267852622849,0.9204908048914948,0.07181333346942544,-0.19741725715324546,-0.4618275437954458,0.45228191864662537,-0.4737886073291313,-0.011714332885609538,-0.49638003441046546,0.20817495369871522,0.3048139905417625,0.5939240988597849,16,6,100,SZ,7.0,0.23793656860884532
1.2866084956448898,0.46987725256890767,-0.8519939704327881,0.4140018164644741,0.8829923642968575,-0.1445121579507451,-0.9321013345707768,-0.5610440616336992,-0.727533822481332,-0.25882508910064805,0.4378824686687225,2.5679966202276745,16,7,100,SZ,7.0,0.837978122711374
0.48180202726452526,-1.5991890634087211,-1.5648317037539523,-1.2911092613187816,-1.3921751862920797,-0.4799772544774322,-0.4091766951056925,-0.5336991174306916,1.5006038331450902,0.633940961994652,1.2751719311033136,0.9444672720156807,17,5,100,SZ,9.0,-0.0907614567909395
0.26910825385360115,0.2190442497483835,0.8456482226117891,1.79020920667811,0.17058451575313185,-0.2680263104607647,-0.9546234132658744,-0.8419006426666753,-0.7205407389593431,0.4857666020361924,-0.012202637148654306,-0.5821055678440815,17,6,100,SZ,7.0,0.08916445213678764
0.8196802537920499,0.7882683788033749,1.2086339029416566,0.9485975328351891,0.3680699612247244,-1.0430685319063737,-1.6102554608396569,-1.8463285927372994,-1.1474663090223987,-0.7839021327078927,-1.497680746772134,-1.0209883806381799,17,8,100,SZ,6.0,0.128396552785666
0.9407619097961544,-0.855684351558486,-1.109056459275351,1.1669839713952106,-0.5167408009342513,1.1487795023469356,1.810214702455604,1.3378706335395816,0.44280737633806944,0.712197566184726,-0.6884534206691245,0.17010990187629815,17,9,100,SZ,6.0,-0.3329330304881467
-0.6426428551355691,0.5308749949152833,0.2807588055814434,1.7596698551625858,0.8164252634677349,1.0023935887941566,0.6393856451305897,0.41232965683041656,-0.7079851997664526,-0.13557186094070522,-0.4112713301630713,-0.6094946283384132,17,10,100,SZ,4.0,-0.27481258954050497
2.317585932475845,1.1422005778432038,-0.3324089825766242,0.07991292462262567,0.888525948410784,0.9897518915458071,1.7879286882480583,0.27774633749681954,-0.17649210969753532,-1.1324383723216251,-1.2181357295795636,-0.788193805453241,18,1,100,SZ,0.0,-0.28487637835674623
1.183886545376668,0.6736604653639253,-0.06196252773057411,-0.1431267014502649,0.002785044614249584,0.821648917652072,-0.39575416368963223,-0.8802985245875437,-1.098889858341829,-0.4556059729937682,1.6514149728628627,0.44168010306673217,18,3,100,SZ,8.0,0.5393232852992894
0.28853044893579877,0.2220921324595656,0.07098941678446027,-0.4285750977015137,-0.43657672143282406,-0.5483604651302008,-1.1837137981113,-0.3160115977180929,0.8416542694054631,-0.31279860285720923,-1.8051677923162435,-0.6638517143609789,18,4,100,SZ,8.0,-0.37583385264872665
0.2283354802456925,1.3322643590117171,1.6920398733665318,2.6278214119103995,1.3440879361918834,1.5239318022252026,0.1750428210897456,2.483198356737379,-0.08878636710370347,-0.4723967527817797,-0.786824932464083,0.3767531623327562,18,5,100,SZ,9.0,0.5505755361519333
1.515237418330413,0.32941585533449674,0.3299208456822844,0.37576074838549306,0.185535068950524,-0.28011379647247536,-0.4985527863955346,0.3736793474885748,0.6991400330194641,0.3866569672467051,0.2235041743784358,0.34546261288772334,19,3,100,SZ,5.0,0.11039716867110665
